block_id	Bm_gene	Bm_chrf	Bm_statrtsite	Bm_length	Bm_sign	Pr_gene	Pr_chrf	Pr_statrtsite	Pr_length	Pr_sign	Sl_gene	Sl_chrf	Sl_statrtsite	Sl_length	Sl_sign	Tn_gene	Tn_chrf	Tn_statrtsite	Tn_length	Tn_sign	Hmel_gene	Hmel_chrf	Hmel_statrtsite	Hmel_length	Hmel_sign
0	KWMTBOMO11316	19	3127491	12150	1	SWUPr00083940	7	19749025	10132	1	SWUSl0006360	1	2685354	15884	1	Tni02450	19	2183097	12592	-1	HMEL032551g1.t1	14	7258885	7841	1
0	KWMTBOMO11318	19	3147270	1517	-1	SWUPr00083950	7	19764520	2576	-1	SWUSl0006370	1	2706140	2810	-1	Tni02449	19	2168268	2381	1	HMEL032552g1.t1	14	7271565	3230	-1
0	KWMTBOMO11320	19	3181290	9868	-1	SWUPr00084010	7	19869665	12222	-1	SWUSl0006410	1	2775317	12699	-1	Tni02447	19	2140333	9479	1	HMEL032556g1.t1	14	7292834	3552	-1
0	KWMTBOMO11321	19	3183891	3840	1	SWUPr00084020	7	19870307	9160	1	SWUSl0006420	1	2775812	3310	1	Tni02446	19	2139904	3250	-1	HMEL032559g1.t1	14	7302481	3718	1
0	KWMTBOMO11325	19	3316200	14524	-1	SWUPr00084060	7	20001925	13288	-1	SWUSl0006460	1	2873006	14968	-1	Tni02443	19	2040450	7579	1	HMEL005609g1.t1	14	7404137	8468	-1
0	KWMTBOMO11326	19	3318551	7635	1	SWUPr00084070	7	20003392	3772	1	SWUSl0006470	1	2880041	9944	1	Tni02442	19	2034271	2763	-1	HMEL005608g1.t1	14	7406304	1979	1
0	KWMTBOMO11328	19	3388081	1664	1	SWUPr00084100	7	20064629	1756	1	SWUSl0006490	1	2947670	20461	1	Tni02441	19	1979463	2278	-1	HMEL032569g1.t1	14	7458552	1333	1
194	KWMTBOMO11339	19	3578534	8698	-1	SWUPr00084170	7	20240850	5062	-1	SWUSl0006300	1	2541453	12757	1	Tni02433	19	1837623	9788	1	HMEL032573g1.t1	14	7563177	3525	-1
194	KWMTBOMO11341	19	3733804	1913	-1	SWUPr00084200	7	20383825	10492	-1	SWUSl0006270	1	2380051	3799	1	Tni02431	19	1705014	2472	1	HMEL032584g1.t1	14	7663359	2847	-1
194	KWMTBOMO11344	19	3816575	8808	1	SWUPr00084220	7	20449082	8992	1	SWUSl0006250	1	2298297	8198	-1	Tni02429	19	1646483	5407	-1	HMEL032588g1.t1	14	7723308	6540	1
0	KWMTBOMO11347	19	3840244	2698	-1	SWUPr00084250	7	20558049	98964	-1	SWUSl0006240	1	2225618	59800	1	Tni02428	19	1592343	47201	1	HMEL011060g1.t1	14	7739529	8646	-1
0	KWMTBOMO11350	19	3943673	10230	-1	SWUPr00085110	7	22452026	11439	-1	SWUSl0006930	1	3957934	17474	-1	Tni02500	19	2944669	10785	-1	HMEL004164g1.t1	14	6617619	7005	1
0	KWMTBOMO11351	19	3945144	4854	1	SWUPr00085120	7	22452761	5246	1	SWUSl0006940	1	3958812	4259	1	Tni02501	19	2945428	5698	1	HMEL032531g1.t1	14	6617002	5305	-1
0	KWMTBOMO11352	19	3954174	11457	1	SWUPr00085130	7	22459897	7691	1	SWUSl0006950	1	3966157	6342	1	Tni02502	19	2951722	5566	1	HMEL032530g1.t1	14	6609489	6136	-1
0	KWMTBOMO11353	19	3967263	1415	-1	SWUPr00085140	7	22469185	743	-1	SWUSl0006960	1	3974920	1530	-1	Tni02503	19	2958927	944	-1	HMEL032529g1.t1	14	6601693	743	1
195	KWMTBOMO11377	19	4464116	2048	-1	SWUPr00085270	7	22910913	1673	-1	SWUSl0007160	1	4565949	1246	1	Tni02516	19	3341247	1652	-1	HMEL022259g5.t1	14	6304348	1080	1
0	KWMTBOMO11383	19	4531126	11845	-1	SWUPr00084950	7	22232699	5045	1	SWUSl0007270	1	4691602	4372	-1	Tni02523	19	3403665	15578	-1	HMEL015112g1.t1	14	6241804	5970	1
0	KWMTBOMO11386	19	4539696	4385	-1	SWUPr00084910	7	22201962	5936	1	SWUSl0007300	1	4700451	1730	-1	Tni02524	19	3410366	6602	-1	HMEL015109g1.t1	14	6236024	2164	1
195	KWMTBOMO11389	19	4572197	8851	1	SWUPr00084880	7	22161497	6763	-1	SWUSl0007330	1	4737982	7977	1	Tni02527	19	3431282	10903	1	HMEL032513g1.t1	14	6209955	5853	-1
0	KWMTBOMO11390	19	4587547	14573	1	SWUPr00084870	7	22137261	5275	-1	SWUSl0007340	1	4757894	3742	1	Tni02528	19	3444587	12005	1	HMEL032512g1.t1	14	6196704	4467	-1
0	KWMTBOMO11391	19	4611066	6106	-1	SWUPr00084860	7	22125864	5311	1	SWUSl0007350	1	4764970	2554	-1	Tni02529	19	3458648	1894	-1	HMEL007674g1.t1	14	6189990	1788	1
0	KWMTBOMO11392	19	4629086	19702	1	SWUPr00084850	7	22116639	26995	-1	SWUSl0007360	1	4768073	21479	1	Tni02530	19	3459232	23199	1	HMEL032511g1.t1	14	6187207	16357	-1
195	KWMTBOMO11393	19	4651656	3398	1	SWUPr00084840	7	22082972	2665	-1	SWUSl0007370	1	4800385	1017	1	Tni02531	19	3486254	3362	1	HMEL032510g1.t1	14	6168064	993	-1
195	KWMTBOMO11395	19	4696996	7532	1	SWUPr00084810	7	22037704	8600	-1	SWUSl0007390	1	4824088	13866	1	Tni02533	19	3510812	7873	1	HMEL007681g1.t1	14	6141647	8715	-1
195	KWMTBOMO11397	19	4727256	4316	1	SWUPr00084790	7	22003815	4776	-1	SWUSl0007420	1	4859432	3842	1	Tni02536	19	3535144	3907	1	HMEL007683g1.t1	14	6123585	3667	-1
195	KWMTBOMO11401	19	4760505	7938	-1	SWUPr00084770	7	21965090	11954	1	SWUSl0007440	1	4879188	4746	-1	Tni02539	19	3553800	6327	-1	HMEL007685g1.t1	14	6100911	4123	1
195	KWMTBOMO11402	19	4764006	3671	1	SWUPr00084760	7	21959863	7656	-1	SWUSl0007450	1	4880496	2611	1	Tni02540	19	3554087	3497	1	HMEL007686g1.t1	14	6099813	2859	-1
0	KWMTBOMO11404	19	4785766	6846	1	SWUPr00084740	7	21922147	4105	-1	SWUSl0007470	1	4894277	4286	1	Tni02542	19	3568185	3032	1	HMEL032506g1.t1	14	6083034	5229	-1
195	KWMTBOMO11406	19	4838535	2562	-1	SWUPr00084710	7	21868987	921	1	SWUSl0007490	1	4931804	1305	-1	Tni02544	19	3608578	1205	-1	HMEL032503g1.t1	14	6042898	843	1
195	KWMTBOMO11408	19	4923125	33696	-1	SWUPr00084690	7	21827485	16255	1	SWUSl0007520	1	4966416	15244	-1	Tni02546	19	3636539	15852	-1	HMEL010472g1.t1	14	6020673	7282	1
195	KWMTBOMO11411	19	4989554	9675	-1	SWUPr00084680	7	21758028	7557	1	SWUSl0007540	1	5036827	9310	-1	Tni02548	19	3684341	7714	-1	HMEL032502g1.t1	14	5976086	3947	1
0	KWMTBOMO11414	19	5039764	18908	-1	SWUPr00084640	7	21706834	9806	1	SWUSl0007590	1	5084425	8886	-1	Tni02550	19	3719266	19629	-1	HMEL020919g1.t1	14	5955898	4958	1
0	KWMTBOMO11416	19	5054504	4179	-1	SWUPr00084610	7	21676083	3436	1	SWUSl0007620	1	5099657	1943	-1	Tni02552	19	3730064	2952	-1	HMEL032499g1.t1	14	5935289	2293	1
0	KWMTBOMO11417	19	5057455	2929	1	SWUPr00084600	7	21671706	5040	-1	SWUSl0007630	1	5100315	2391	1	Tni02553	19	3730399	2542	1	HMEL004769g1.t1	14	5934441	2909	-1
195	KWMTBOMO11418	19	5080564	18418	-1	SWUPr00084590	7	21643667	21453	1	SWUSl0007640	1	5122069	18186	-1	Tni02554	19	3752035	17574	-1	HMEL032498g1.t1	14	5908603	11578	1
195	KWMTBOMO11424	19	5364524	9047	1	SWUPr00084540	7	21425311	58795	-1	SWUSl0007680	1	5381019	63596	1	Tni02561	19	4026856	4073	1	HMEL032489g1.t1	14	5766948	39425	-1
195	KWMTBOMO11426	19	5392223	3100	-1	SWUPr00084530	7	21334219	5509	1	SWUSl0007700	1	5475025	4623	-1	Tni02563	19	4052425	3531	-1	HMEL005522g1.t1	14	5711331	2965	1
0	KWMTBOMO11428	19	5414573	9761	-1	SWUPr00084500	7	21321234	5100	1	SWUSl0007720	1	5482241	3976	-1	Tni02565	19	4059423	3942	-1	HMEL005520g1.t1	14	5702797	4524	1
0	KWMTBOMO11430	19	5416514	12201	1	SWUPr00084490	7	21319765	13004	-1	SWUSl0007730	1	5483398	10417	1	Tni02566	19	4060071	6305	1	HMEL005517g1.t1	14	5696580	2697	-1
195	KWMTBOMO11432	19	5433833	4146	-1	SWUPr00084480	7	21300029	5534	1	SWUSl0007740	1	5497196	2900	-1	Tni02567	19	4069609	3396	-1	HMEL005516g1.t1	14	5690755	2241	1
195	KWMTBOMO11433	19	5434524	4494	1	SWUPr00084470	7	21288847	17388	-1	SWUSl0007750	1	5497706	9564	1	Tni02568	19	4070345	15322	1	HMEL005515g1.t1	14	5689958	6503	-1
0	KWMTBOMO11435	19	5478433	23440	-1	SWUPr00084460	7	21224563	40294	1	SWUSl0007760	1	5537912	25010	-1	Tni02569	19	4106384	18599	-1	HMEL005513g1.t1	14	5664265	15026	1
0	KWMTBOMO11436	19	5665423	63515	-1	SWUPr00084440	7	21101541	25846	1	SWUSl0007780	1	5627084	15555	-1	Tni02572	19	4253848	74637	-1	HMEL015566g1.t1	14	5584712	13280	1
0	KWMTBOMO11439	19	5736494	11210	1	SWUPr00085360	7	23143492	8307	1	SWUSl0007800	1	5708972	10030	1	Tni20422	19	4273355	10425	1	HMEL032480g1.t1	14	5514918	7417	-1
0	KWMTBOMO11442	19	5937483	103149	-1	SWUPr00085380	7	23345501	103585	-1	SWUSl0007820	1	5864232	90855	-1	Tni02575	19	4413143	79393	-1	HMEL032494g1.t1	14	5367176	72687	1
0	KWMTBOMO11444	19	5974353	4270	-1	SWUPr00085410	7	23391399	7889	-1	SWUSl0007830	1	5904676	5567	-1	Tni02576	19	4454578	12749	-1	HMEL006002g1.t1	14	5333280	10252	1
0	KWMTBOMO11446	19	6017303	20115	-1	SWUPr00085430	7	23442490	25782	-1	SWUSl0007860	1	5950101	21867	-1	Tni02579	19	4483537	13031	-1	HMEL032479g1.t1	14	5301236	6637	1
0	KWMTBOMO11448	19	6033053	7145	-1	SWUPr00085450	7	23464835	8010	-1	SWUSl0007880	1	5963848	8257	-1	Tni02582	19	4496823	8005	-1	HMEL017959g1.t1	14	5293008	2480	1
196	KWMTBOMO11450	19	6059703	9310	-1	SWUPr00085470	7	23489119	4313	-1	SWUSl0007950	1	6021658	10280	-1	Tni02588	19	4539583	8297	-1	HMEL017961g2.t1	14	5272684	9722	1
196	KWMTBOMO11453	19	6079243	10519	-1	SWUPr00085500	7	23509867	8695	-1	SWUSl0007970	1	6033566	6940	-1	Tni02590	19	4552707	7527	-1	HMEL017961g1.t1	14	5262270	8262	1
196	KWMTBOMO11467	19	6382166	1409	-1	SWUPr00085600	7	23809163	1256	-1	SWUSl0008020	1	6359645	1256	-1	Tni02595	19	4793874	1256	-1	HMEL017308g1.t1	14	5069189	1256	1
0	KWMTBOMO11468	19	6388926	3425	-1	SWUPr00085610	7	23815359	912	-1	SWUSl0008030	1	6364508	2462	-1	Tni02596	19	4800138	4941	-1	HMEL017307g1.t1	14	5065523	1529	1
0	KWMTBOMO11471	19	6402267	5748	1	SWUPr00085620	7	23818037	4516	1	SWUSl0008040	1	6365718	6821	1	Tni02597	19	4800799	4003	1	HMEL017306g1.t1	14	5064319	3204	-1
196	KWMTBOMO11473	19	6591697	3983	1	SWUPr00085780	7	24293862	3561	-1	SWUSl0008060	1	6568064	7618	1	Tni02601	19	4979691	6681	1	HMEL032473g1.t1	14	4956750	9832	-1
196	KWMTBOMO11474	19	6603756	3447	-1	SWUPr00085770	7	24281644	3183	1	SWUSl0008070	1	6583220	4122	-1	Tni02602	19	4991672	3531	-1	HMEL032472g1.t1	14	4941119	2964	1
196	KWMTBOMO11480	19	6709927	1710	1	SWUPr00085740	7	24193042	2993	-1	SWUSl0008090	1	6682269	4326	1	Tni02605	19	5081347	2370	1	HMEL009577g1.t1	14	4883458	991	-1
0	KWMTBOMO11481	19	6725826	7666	-1	SWUPr00085730	7	24177548	9272	1	SWUSl0008100	1	6703093	13250	-1	Tni02606	19	5094215	10886	-1	HMEL032469g1.t1	14	4870135	9968	1
0	KWMTBOMO11482	19	6733437	11180	1	SWUPr00085700	7	24153067	5953	-1	SWUSl0008110	1	6723710	3347	1	Tni02608	19	5104807	7097	1	HMEL032468g1.t1	14	4850677	4029	-1
0	KWMTBOMO11485	19	6754096	3775	-1	SWUPr00085670	7	24136071	4465	1	SWUSl0008140	1	6736881	4010	-1	Tni02610	19	5119634	3351	-1	HMEL007875g1.t1	14	4842379	1865	1
0	KWMTBOMO11486	19	6758026	3142	-1	SWUPr00085660	7	24131493	3534	1	SWUSl0008150	1	6739862	1865	-1	Tni02612	19	5132928	7278	-1	HMEL032467g1.t1	14	4839565	1937	1
0	KWMTBOMO11498	19	7150451	12690	1	SWUPr00085920	7	24814316	7388	-1	SWUSl0008310	1	7158926	10716	1	Tni20423	19	5396764	10195	1	HMEL014216g3.t1	14	4604291	5030	-1
0	KWMTBOMO11499	19	7178571	18983	1	SWUPr00085900	7	24781458	24368	-1	SWUSl0008320	1	7184868	26810	1	Tni02619	19	5412908	23275	1	HMEL014216g1.t1	14	4595639	19264	-1
0	KWMTBOMO11508	19	7517164	7622	-1	SWUPr00085880	7	24509422	6643	1	SWUSl0008360	1	7493078	6662	-1	Tni02623	19	5672379	3141	-1	HMEL032455g1.t1	14	4413834	3726	1
0	KWMTBOMO11509	19	7520525	3770	1	SWUPr00085860	7	24484049	8832	1	SWUSl0008380	1	7503412	4951	-1	Tni02625	19	5682028	6398	-1	HMEL013814g1.t1	14	4399054	8511	1
0	KWMTBOMO11510	19	7532904	2750	-1	SWUPr00085870	7	24501912	1676	-1	SWUSl0008370	1	7494905	1433	1	Tni02624	19	5673851	1739	1	HMEL013813g1.t1	14	4412381	1688	-1
0	KWMTBOMO11511	19	7537435	2740	1	SWUPr00085840	7	24478280	2562	1	SWUSl0008400	1	7508149	2477	-1	Tni02626	19	5686928	4586	-1	HMEL013815g1.t1	14	4392366	1512	-1
0	KWMTBOMO11512	19	7541374	1117	-1	SWUPr00085850	7	24481991	857	-1	SWUSl0008390	1	7504616	815	1	Tni02627	19	5682698	980	1	HMEL032453g1.t1	14	4389645	974	1
0	KWMTBOMO11514	19	7559565	4064	1	SWUPr00085950	7	24938119	7462	1	SWUSl0008420	1	7518595	2506	1	Tni02629	19	5691410	4569	1	HMEL032452g1.t1	14	4385270	3109	-1
196	KWMTBOMO11515	19	7570544	3668	-1	SWUPr00085960	7	24952770	3672	-1	SWUSl0008430	1	7524568	1827	-1	Tni02630	19	5698762	3523	-1	HMEL032451g1.t1	14	4379256	2395	1
196	KWMTBOMO11516	19	7601404	24784	-1	SWUPr00085970	7	24978736	20780	-1	SWUSl0008440	1	7544898	14920	-1	Tni02631	19	5717083	17429	-1	HMEL032450g1.t1	14	4357758	17930	1
196	KWMTBOMO11520	19	7651234	1840	-1	SWUPr00085990	7	25028946	2907	-1	SWUSl0008460	1	7587866	2919	-1	Tni02633	19	5757180	3023	-1	HMEL032449g1.t1	14	4320446	2345	1
196	KWMTBOMO11523	19	7688395	15292	1	SWUPr00086010	7	25062952	16195	1	SWUSl0008480	1	7605915	14645	1	Tni02636	19	5776490	18357	1	HMEL003388g4.t1	14	4293658	7492	-1
196	KWMTBOMO11552	19	7965465	5183	1	SWUPr00086400	7	25386725	4191	1	SWUSl0008510	1	7664128	3787	1	Tni02670	19	6071881	2750	1	HMEL022179g1.t1	14	4040052	1445	-1
196	KWMTBOMO11553	19	7979884	2374	-1	SWUPr00086420	7	25400908	3985	-1	SWUSl0008530	1	7674736	1394	-1	Tni02672	19	6082582	3438	-1	HMEL013982g1.t1	14	4031371	799	1
196	KWMTBOMO11554	19	7981855	5025	1	SWUPr00086430	7	25403126	14638	1	SWUSl0008540	1	7675559	5483	1	Tni02671	19	6077171	14251	1	HMEL032426g1.t1	14	4030445	5353	-1
0	KWMTBOMO11555	19	7991775	1346	1	SWUPr00086450	7	25427556	1013	-1	SWUSl0008560	1	7691202	1223	-1	Tni02675	19	6102371	1202	-1	HMEL032425g1.t1	14	4022270	1190	-1
196	KWMTBOMO11556	19	8011304	16293	-1	SWUPr00086440	7	25422497	3949	1	SWUSl0008550	1	7684406	3768	1	Tni02674	19	6097825	3167	1	HMEL013984g1.t1	14	4017359	3637	1
196	KWMTBOMO11561	19	8058725	33824	1	SWUPr00086510	7	25527682	33419	1	SWUSl0008610	1	7726855	27387	1	Tni09147	19	7240170	22438	1	HMEL011982g1.t1	14	3970163	15730	-1
0	KWMTBOMO11566	19	8431577	10970	-1	SWUPr00086570	7	25872542	10433	-1	SWUSl0008650	1	8132979	19268	-1	Tni09155	19	7593570	49111	-1	HMEL007085g1.t1	14	3716647	14988	1
0	KWMTBOMO11568	19	8594808	31754	1	SWUPr00086590	7	25940729	46669	1	SWUSl0008670	1	8228468	24101	1	Tni09157	19	7626191	24904	1	HMEL017653g3.t1	14	3656157	20186	-1
196	KWMTBOMO11569	19	8642067	11958	-1	SWUPr00086620	7	26006798	12947	-1	SWUSl0008690	1	8273568	17417	-1	Tni09158	19	7660534	6509	-1	HMEL032410g1.t1	14	3619884	5620	1
196	KWMTBOMO11572	19	8704938	964	1	SWUPr00086670	7	26088936	1050	1	SWUSl0008720	1	8333417	3984	1	Tni09161	19	7702577	2374	1	HMEL006434g1.t1	14	3577510	715	-1
196	KWMTBOMO11573	19	8716387	2955	-1	SWUPr00086690	7	26096908	4249	-1	SWUSl0008730	1	8343196	4823	-1	Tni09163	19	7710322	3037	-1	HMEL006433g1.t1	14	3570608	2756	1
196	KWMTBOMO11574	19	8828397	2284	-1	SWUPr00086700	7	26202423	3520	-1	SWUSl0008750	1	8438754	3533	-1	Tni09164	19	7799774	2249	-1	HMEL014331g1.t1	14	3506445	2938	1
196	KWMTBOMO11578	19	9012927	1363	-1	SWUPr00086730	7	26386335	1079	-1	SWUSl0008770	1	8595213	1442	-1	Tni20162	19	7926709	1190	-1	HMEL008093g2.t1	14	3389655	1004	1
196	KWMTBOMO11581	19	9239758	26803	1	SWUPr00086750	7	26614088	22135	1	SWUSl0008800	1	8750011	18242	1	Tni09170	19	8074520	24345	1	HMEL032405g1.t1	14	3320967	18706	-1
196	KWMTBOMO11583	19	9271077	1824	-1	SWUPr00086760	7	26645343	1054	-1	SWUSl0008820	1	8776246	969	-1	Tni09172	19	8102482	1125	-1	HMEL007943g1.t1	14	3296242	1122	1
0	KWMTBOMO11584	19	9279957	3133	-1	SWUPr00086780	7	26698337	47060	-1	SWUSl0008830	1	8811423	28608	-1	Tni09173	19	8136811	29324	-1	HMEL032404g1.t1	14	3285874	6656	1
0	KWMTBOMO11585	19	9291688	3560	1	SWUPr00086790	7	26665826	6545	1	SWUSl0008840	1	8794103	4180	1	Tni09174	19	8118050	4343	1	HMEL007941-RA	14	3279646	4210	-1
0	KWMTBOMO11591	19	9346998	998	1	SWUPr00086840	7	26748416	848	1	SWUSl0008870	1	8839130	744	1	Tni09177	19	8155780	1639	1	HMEL007939g1.t1	14	3254858	861	-1
0	KWMTBOMO11593	19	9358377	2392	-1	SWUPr00086850	7	26751963	1320	-1	SWUSl0008880	1	8846987	1211	-1	Tni09179	19	8161217	1761	-1	HMEL007938g1.t1	14	3252040	972	1
196	KWMTBOMO11595	19	9388437	18700	-1	SWUPr00086860	7	26795652	20285	-1	SWUSl0008900	1	8872231	11392	-1	Tni09180	19	8180165	8867	-1	HMEL032402g1.t1	14	3233806	11218	1
196	KWMTBOMO11596	19	9393648	6880	1	SWUPr00086870	7	26804354	2328	1	SWUSl0008910	1	8879222	1278	1	Tni09181	19	8182345	6738	1	HMEL016287g1.t1	14	3232800	3385	-1
0	KWMTBOMO11604	19	9866179	22183	1	SWUPr00086910	7	27205323	70203	1	SWUSl0008930	1	9136292	155154	1	Tni09187	19	8429439	79866	1	HMEL020644g1.t1	14	2998277	16937	-1
0	KWMTBOMO11605	19	9937918	42075	-1	SWUPr00086920	7	27332503	51647	-1	SWUSl0008940	1	9329921	28589	-1	Tni09188	19	8548017	35539	-1	HMEL032397g1.t1	14	2968495	5626	1
0	KWMTBOMO11607	19	9959138	5818	-1	SWUPr00086930	7	27359433	568	-1	SWUSl0008970	1	9354255	566	-1	Tni09190	19	8554965	1033	-1	HMEL032387g1.t1	14	2794736	560	-1
196	KWMTBOMO11612	19	10008068	1095	-1	SWUPr00087010	7	27418408	2083	-1	SWUSl0009010	1	9397506	1160	-1	Tni09194	19	8588561	4665	-1	HMEL003460g1.t1	14	2807603	1098	-1
196	KWMTBOMO11616	19	10054498	11110	-1	SWUPr00087050	7	27489914	22182	-1	SWUSl0009050	1	9451252	19872	-1	Tni09197	19	8622755	14312	-1	HMEL004656g1.t1	14	2830142	7342	-1
196	KWMTBOMO11617	19	10054929	8604	1	SWUPr00087060	7	27491216	18493	1	SWUSl0009070	1	9452002	4819	1	Tni09198	19	8623313	5320	1	HMEL032389g1.t1	14	2830848	3727	1
0	KWMTBOMO11621	19	10098459	3590	1	SWUPr00087100	7	27556437	350	1	SWUSl0009100	1	9489077	3155	1	Tni09201	19	8650604	8842	1	HMEL004660g1.t1	14	2853585	347	1
197	KWMTBOMO11630	19	10329742	1401	-1	SWUPr00087140	7	27766320	2224	-1	SWUSl0009840	1	10561018	1351	1	Tni09203	19	8858468	3020	-1	HMEL003359g1.t1	14	2671000	984	-1
197	KWMTBOMO11632	19	10360442	479	-1	SWUPr00087160	7	27795854	374	-1	SWUSl0009820	1	10537747	374	1	Tni09206	19	8871827	374	-1	HMEL003357g1.t1	14	2685104	374	-1
197	KWMTBOMO11645	19	10454662	1630	-1	SWUPr00087260	7	27853025	1370	-1	SWUSl0009710	1	10461859	1370	1	Tni09211	19	8929128	1370	-1	HMEL005451g1.t1	14	2619132	1370	1
0	KWMTBOMO11647	19	10473213	20728	1	SWUPr00087280	7	27872877	12361	1	SWUSl0009670	1	10432108	6498	-1	Tni09213	19	8942162	5898	1	HMEL015572g2.t1	3	640172	9810	1
197	KWMTBOMO11652	19	10672158	5624	1	SWUPr00087340	7	28125311	5379	1	SWUSl0009620	1	10285091	2789	-1	Tni09219	19	9074745	5563	1	HMEL004719g1.t1	14	2474645	3911	-1
197	KWMTBOMO11653	19	10680857	1179	-1	SWUPr00087350	7	28135547	665	-1	SWUSl0009610	1	10278129	935	1	Tni09220	19	9081924	705	-1	HMEL032372g1.t1	14	2465627	698	1
0	KWMTBOMO11655	19	10722947	874	-1	SWUPr00087380	7	28188813	998	-1	SWUSl0009580	1	10245075	4967	1	Tni09222	19	9099088	1262	-1	HMEL004542g1.t1	14	2124903	1113	-1
0	KWMTBOMO11656	19	10724738	15853	1	SWUPr00087390	7	28192973	28995	1	SWUSl0009570	1	10244453	17479	-1	Tni09223	19	9099603	15119	1	HMEL020376g1.t1	14	2125725	17825	1
197	KWMTBOMO11661	19	10891403	38444	1	SWUPr00087450	7	28420785	65186	1	SWUSl0009480	1	10055285	42229	-1	Tni09230	19	9244944	35907	1	HMEL022515-RA	14	2269722	209	1
197	KWMTBOMO11662	19	10942952	1039	-1	SWUPr00087460	7	28498279	704	-1	SWUSl0009470	1	10007305	704	1	Tni09232	19	9287922	704	-1	HMEL005009g1.t1	14	2282628	704	-1
197	KWMTBOMO11664	19	10967183	11451	1	SWUPr00087490	7	28511782	9453	1	SWUSl0009440	1	9992833	5612	-1	Tni09234	19	9298418	3782	1	HMEL005011g1.t1	14	2290266	6140	1
197	KWMTBOMO11666	19	10998392	14312	-1	SWUPr00087510	7	28547953	19136	-1	SWUSl0009390	1	9955109	8665	1	Tni09237	19	9322422	9846	-1	HMEL032366g1.t1	14	2308826	8950	-1
0	KWMTBOMO11675	19	11119653	4307	1	SWUPr00087580	7	28675439	3599	1	SWUSl0009340	1	9845329	1502	-1	Tni09243	19	9404393	1599	1	HMEL032369g1.t1	14	2364540	1819	1
0	KWMTBOMO11676	19	11136552	3952	-1	SWUPr00087600	7	28709200	16773	-1	SWUSl0009320	1	9830786	8705	1	Tni09242	19	9421305	20046	-1	HMEL006356g1.t1	14	2397185	6541	-1
0	KWMTBOMO11679	19	11158263	1350	1	SWUPr00087620	7	28720880	1199	1	SWUSl0009300	1	9826233	1211	-1	Tni09245	19	9421972	1208	1	HMEL006358g1.t1	14	2401597	1202	1
0	KWMTBOMO11680	19	11167822	5990	-1	SWUPr00087630	7	28747325	5711	-1	SWUSl0009290	1	9813593	6280	1	Tni09246	19	9431866	4108	-1	HMEL006359g1.t1	14	2408092	3210	-1
0	KWMTBOMO11681	19	11172753	43090	1	SWUPr00087640	7	28750109	11569	1	SWUSl0009280	1	9813017	32476	-1	Tni09247	19	9431269	47279	1	HMEL006360g1.t1	14	2409080	22107	1
0	KWMTBOMO11686	19	11261853	8125	1	SWUPr00087700	7	28876908	14608	1	SWUSl0009230	1	9741396	4556	-1	Tni09253	19	9506580	3374	1	HMEL004782g1.t1	14	2109072	4890	-1
0	KWMTBOMO11687	19	11276312	5553	-1	SWUPr00087710	7	28900555	6145	-1	SWUSl0009210	1	9699551	28916	1	Tni11212	19	9520598	5791	-1	HMEL004781g1.t1	14	2097555	5927	1
0	KWMTBOMO11688	19	11331627	2456	1	SWUPr00087740	7	28946938	2394	1	SWUSl0009180	1	9690126	454	-1	Tni11214	19	9547393	3000	1	HMEL020037g1.t1	14	2077989	771	-1
0	KWMTBOMO11689	19	11337766	2415	-1	SWUPr00087750	7	28954518	1208	-1	SWUSl0009170	1	9685657	1205	1	Tni11215	19	9551879	1208	-1	HMEL020038g1.t1	14	2074093	1208	1
0	KWMTBOMO11690	19	11339147	11907	1	SWUPr00087760	7	28958923	15503	1	SWUSl0009160	1	9684953	8393	-1	Tni11216	19	9552612	6559	1	HMEL020039g1.t1	14	2073381	6919	-1
0	KWMTBOMO11691	19	11368566	14296	-1	SWUPr00087770	7	29071148	84018	-1	SWUSl0009150	1	9662768	8923	1	Tni11217	19	9613127	51278	-1	HMEL032356g1.t1	14	2056984	7003	1
0	KWMTBOMO11692	19	11369167	1969	1	SWUPr00087780	7	29014103	1673	1	SWUSl0009140	1	9659543	1667	-1	Tni11218	19	9572451	1667	1	HMEL020042g1.t1	14	2054844	1667	-1
0	KWMTBOMO11694	19	11442706	10055	-1	SWUPr00087790	7	29096746	8374	-1	SWUSl0009860	1	10684948	12406	-1	Tni11219	19	9637208	12075	-1	HMEL032354g1.t1	14	2006618	8144	1
0	KWMTBOMO11695	19	11476636	12910	-1	SWUPr00087800	7	29143447	24328	-1	SWUSl0009870	1	10731048	22357	-1	Tni11220	19	9662601	15330	-1	HMEL032353g1.t1	14	1993790	8541	1
0	KWMTBOMO11696	19	11633266	150716	-1	SWUPr00088750	7	32580364	127018	1	SWUSl0009880	1	10838897	102485	-1	Tni11221	19	9764021	100983	-1	HMEL032352g1.t1	14	1952166	35740	1
198	KWMTBOMO11709	19	12296638	1908	-1	SWUPr00088640	7	32064093	2910	1	SWUSl0009920	1	10953491	14685	1	Tni11232	19	10332526	2897	-1	HMEL016293g1.t1	14	1491948	2328	-1
198	KWMTBOMO11714	19	12513374	12755	1	SWUPr00088570	7	31863059	32633	-1	SWUSl0010050	1	11858522	103599	1	Tni11239	19	10433875	115835	1	HMEL022199g1.t1	14	1365011	18203	-1
